"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14"
"44",0.10278,0.02714,3,0.02714,8.99999999999999,0.01,8.99999999999999,0.01,8.99999999999999,0.01,2.35831917239239,2.33130364122286,2.2182817969251,2.09209538945964
"45",0.07368,0.03786,0.428571428571429,0.01,1.5,0.01,8.99999999999999,0.01,8.99999999999999,0.01,2.29928514996493,2.35462867777654,2.2471951239275,2.09889104833102
"46",0.2,0.02714,0.818181818181818,0.03786,8.99999999999999,0.01,8.99999999999999,0.01,8.99999999999999,0.01,2.32905684023239,2.31784553799253,2.10236670482634,2.25073091694873
"47",0.10278,0.05282,1.5,0.03786,8.99999999999999,0.01,8.99999999999999,0.01,8.99999999999999,0.01,0.773185461972341,0.762945597952024,0.758914614833086,0.704954325242548
"48",0.10278,0.01395,8.99999999999999,0.03786,8.99999999999999,0.01,8.99999999999999,0.01,8.99999999999999,0.01395,2.42822515249975,2.31528024891368,2.18772210760788,2.06877249097868
"49",0.07368,0.03786,0.818181818181818,0.02714,8.99999999999999,0.01,3,0.01,8.99999999999999,0.01,0.783919616895248,0.777723149394956,0.742563708725029,0.695793524984768
"50",0.07368,0.01,0.818181818181818,0.01,8.99999999999999,0.01,1.5,0.01,8.99999999999999,0.01,0.377368537646315,0.399209093495493,0.358428334513618,0.364994034344573
"51",0.2,0.01,1.5,0.01,3,0.01,8.99999999999999,0.01,8.99999999999999,0.01,0.758195641969285,0.802961266435758,0.744930187175322,0.693912904419635
"52",0.07368,0.02714,1.5,0.03786,8.99999999999999,0.01,8.99999999999999,0.01,8.99999999999999,0.01,0.20986993063683,0.216197854993418,0.200232731254936,0.191881301296633
"53",0.10278,0.05282,1.5,0.03786,0.818181818181818,0.01,1.5,0.01395,8.99999999999999,0.01,2.22529856557423,2.29232376438455,2.29864408760165,2.18373358243956
"54",0.14337,0.01,1.5,0.01395,3,0.01,8.99999999999999,0.01,8.99999999999999,0.01,0.760183552930884,0.785407674324428,0.727233863721285,0.727174909023403
"55",0.05282,0.02714,0.428571428571429,0.02714,0.428571428571429,0.01,8.99999999999999,0.01,3,0.01,2.28546337939582,2.28291640330196,2.27675015442717,2.15487006287504
"56",0.07368,0.02714,1.5,0.01,8.99999999999999,0.01,3,0.01,3,0.01,2.38832812819132,2.50168988775784,2.09309374851461,2.01688823553622
"57",0.05282,0.01946,0.428571428571429,0.01,0.818181818181818,0.01,0.818181818181818,0.01,0.818181818181818,0.01,0.200447947972352,0.217838787386247,0.191160343999474,0.208734738823745
"58",0.05282,0.01395,0.818181818181818,0.01,1.5,0.01,8.99999999999999,0.01,8.99999999999999,0.01,0.74554531350354,0.807261383571102,0.724653483961173,0.722539818964185
"59",0.10278,0.02714,8.99999999999999,0.02714,3,0.01,8.99999999999999,0.01,8.99999999999999,0.01,2.36757094191202,2.36111978381349,2.05056395698814,2.22074531728635
"60",0.05282,0.01395,8.99999999999999,0.05282,0.176470588235294,0.01,3,0.01,8.99999999999999,0.01,2.37369725737593,2.45618126056603,2.03707535089743,2.1330461311606
"61",0.14337,0.02714,0.818181818181818,0.01,8.99999999999999,0.01395,8.99999999999999,0.01395,8.99999999999999,0.01,2.34990367600497,2.47961221999602,2.11789120124329,2.05259290275571
"62",0.10278,0.05282,0.818181818181818,0.01395,1.5,0.01946,8.99999999999999,0.01395,8.99999999999999,0.01,0.738032863428479,0.808507924696268,0.705719613350486,0.747739598524766
"63",0.07368,0.01395,1.5,0.01,1.5,0.01,8.99999999999999,0.01,1.5,0.01,2.33074878653475,2.33653708214984,2.2279992702771,2.1047148610383
"64",0.07368,0.02714,1.5,0.01946,1.5,0.01,8.99999999999999,0.01,0.818181818181818,0.01395,0.772927391909475,0.780265116555025,0.725289530892307,0.721517960643194
"65",0.05282,0.05282,0.176470588235294,0.05282,0.176470588235294,0.01,1.5,0.01,3,0.01946,0.210505044834486,0.207635442883723,0.201151586385363,0.198889744078245
"66",0.07368,0.01,0.818181818181818,0.01,0.818181818181818,0.01,8.99999999999999,0.01,0.818181818181818,0.01,0.209533393776083,0.211790286056444,0.200908367271076,0.195949771078215
"67",0.07368,0.02714,1.5,0.01,1.5,0.01395,8.99999999999999,0.01,8.99999999999999,0.01,2.32977582548762,2.44764425170021,2.09637217310671,2.12620774970544
"68",0.10278,0.07368,0.428571428571429,0.05282,1.5,0.01,8.99999999999999,0.01,8.99999999999999,0.01,2.33239529642688,2.20130966819024,2.27108308475111,2.19521195063177
"69",0.10278,0.01946,0.818181818181818,0.01946,1.5,0.01,3,0.01,8.99999999999999,0.01,2.36712423645045,2.37879381233645,2.24336861817225,2.01071333304084
"70",0.07368,0.01,0.818181818181818,0.01395,3,0.01,1.5,0.01,8.99999999999999,0.01,0.383402383799961,0.412733793351031,0.35845712050158,0.345406702347427
"71",0.07368,0.05282,8.99999999999999,0.02714,1.5,0.01,8.99999999999999,0.01,8.99999999999999,0.01,2.39111924097466,2.38016393989384,2.09875418438111,2.12996263475039
"72",0.07368,0.03786,0.818181818181818,0.05282,0.428571428571429,0.01,8.99999999999999,0.01,8.99999999999999,0.01,2.33549343575954,2.36431459640255,2.25538853251212,2.04480343532579
"73",0.10278,0.01,1.5,0.01946,0.818181818181818,0.01395,8.99999999999999,0.01,1.5,0.01,0.769325032525597,0.755948981433044,0.712330305970948,0.762395680070411
"74",0.10278,0.02714,8.99999999999999,0.01395,0.818181818181818,0.01,8.99999999999999,0.01,8.99999999999999,0.01,2.35212496404503,2.26281099722135,2.33540140197938,2.04966263675423
"75",0.07368,0.01,1.5,0.01395,8.99999999999999,0.01,8.99999999999999,0.01,8.99999999999999,0.01,2.22519260668436,2.43059303401853,2.19130731758758,2.15290704170953
"76",0.10278,0.05282,8.99999999999999,0.02714,1.5,0.01,8.99999999999999,0.01,8.99999999999999,0.01,2.34691715870175,2.30131502537999,2.16091118236892,2.19085663354933
"77",0.07368,0.03786,3,0.05282,0.428571428571429,0.01,8.99999999999999,0.01,8.99999999999999,0.01,0.413630579229002,0.390779151471432,0.3676659671826,0.327924302116966
"78",0.10278,0.01,8.99999999999999,0.01946,0.818181818181818,0.01,8.99999999999999,0.02714,8.99999999999999,0.01,2.41799621161593,2.32533572531906,2.1285300943754,2.1281379686896
"79",0.10278,0.02714,0.818181818181818,0.10278,0,0.01,8.99999999999999,0.01,8.99999999999999,0.01,2.34124763801632,2.29198002991741,2.25106244577601,2.11570988629025
"80",0.10278,0.05282,0.818181818181818,0.01,1.5,0.01,8.99999999999999,0.01,8.99999999999999,0.01,2.26978676897043,2.30473770798673,2.23301100048866,2.19246452255417
"81",0.03786,0.02714,0.176470588235294,0.01,0.176470588235294,0.02714,0.428571428571429,0.01395,0.818181818181818,0.02714,0.109194310760713,0.110282116953538,0.103097685742851,0.105997315114327
"82",0.10278,0.01395,1.5,0.02714,0.818181818181818,0.01,8.99999999999999,0.01,8.99999999999999,0.01,0.38205646902908,0.374327243555396,0.367842000199045,0.375774287216479
"83",0.10278,0.03786,0.818181818181818,0.01946,1.5,0.01,8.99999999999999,0.01,8.99999999999999,0.01,2.30882166957339,2.31750133404005,2.22127799723651,2.15239899915004
"84",0.07368,0.03786,8.99999999999999,0.03786,0.428571428571429,0.01,8.99999999999999,0.01,8.99999999999999,0.01,0.774667516804394,0.739038133337425,0.740429463930897,0.745864885927284
"85",0.07368,0.01,1.5,0.01,1.5,0.01,8.99999999999999,0.01,8.99999999999999,0.01,0.728332922014935,0.767937971920275,0.763311925731688,0.740417180333102
"86",0.10278,0.01946,3,0.01395,3,0.01,8.99999999999999,0.01395,8.99999999999999,0.01,0.796137423201997,0.781560780445338,0.710555957326112,0.711745839026553
"87",0.07368,0.01,0.818181818181818,0.01,8.99999999999999,0.01395,0.818181818181818,0.01395,8.99999999999999,0.01,2.405683612018,2.35745000786664,2.15649613127256,2.08037024884279
"88",0.07368,0.03786,0.818181818181818,0.02714,8.99999999999999,0.01,8.99999999999999,0.01,8.99999999999999,0.01,2.33270592996099,2.3806233033355,2.18944065524849,2.09723011145501
"89",0.10278,0.01946,3,0.01,8.99999999999999,0.01,8.99999999999999,0.01,8.99999999999999,0.01,2.44645609345387,2.41306966880828,2.23484639567102,1.90562784206682
"90",0.05282,0.02714,0.428571428571429,0.03786,0.176470588235294,0.01,1.5,0.01,3,0.01,2.26235352458845,2.24431820228805,2.27570985948735,2.21761841363614
"91",0.10278,0.01395,1.5,0.03786,8.99999999999999,0.01,8.99999999999999,0.01,3,0.01,2.35679933444283,2.4168891995587,2.09481355504927,2.13149791094919
"92",0.10278,0.01,8.99999999999999,0.01395,8.99999999999999,0.01,8.99999999999999,0.01,1.5,0.01,2.46821309597534,2.36150030230605,2.13759489979834,2.03269170192027
"93",0.07368,0.02714,8.99999999999999,0.02714,8.99999999999999,0.01,8.99999999999999,0.01,0.818181818181818,0.01,0.387036549242549,0.384614778946423,0.381837176102774,0.346511495708254
"94",0.07368,0.01946,1.5,0.01,3,0.01,8.99999999999999,0.02714,8.99999999999999,0.01,2.41480501436593,2.35692811588217,2.20043428595469,2.0278325837972
"95",0.2,0.01,1.5,0.03786,8.99999999999999,0.01,8.99999999999999,0.01,8.99999999999999,0.01,0.397276877557689,0.383258552381025,0.367153767055227,0.352310803006058
"96",0.07368,0.03786,1.5,0.02714,0.428571428571429,0.01,8.99999999999999,0.01395,1.5,0.01,2.35029535974255,2.33524902188188,2.23735111272774,2.07710450564783
"97",0.14337,0.05282,0.176470588235294,0.02714,8.99999999999999,0.01,3,0.01,8.99999999999999,0.01395,0.398684003552379,0.410678693681514,0.323761285047932,0.366876017718175
"98",0.05282,0.01395,0.818181818181818,0.02714,0.818181818181818,0.01,8.99999999999999,0.01,1.5,0.01,0.387278106887546,0.377376131690734,0.380828258539003,0.354517502882717
"99",0.07368,0.03786,0.818181818181818,0.02714,0.818181818181818,0.01,8.99999999999999,0.01,8.99999999999999,0.01,2.32861201782106,2.34064124839503,2.19806973950165,2.13267699428225
"100",0.10278,0.02714,3,0.05282,0.428571428571429,0.01,8.99999999999999,0.01,8.99999999999999,0.01,0.795540142514458,0.718338203231292,0.736343938256805,0.749777715997444
